id,smoker_pred,smoker_prob
208723,1,0.6560722
208724,0,0.26952752
208725,0,0.44578472
208726,0,0.33036235
208727,0,0.02328228
208728,0,0.055566836
208729,0,0.26631087
208730,1,0.53472996
208731,0,0.045423158
208732,0,0.0049639195
208733,1,0.8316618
208734,1,0.5675309
208735,0,0.030726492
208736,1,0.8133924
208737,1,0.84692
208738,1,0.76589984
208739,0,0.44219077
208740,1,0.6721368
208741,1,0.847584
208742,1,0.8060935
208743,0,0.0094770575
208744,0,0.41231796
208745,1,0.73632586
208746,0,0.0019472317
208747,0,0.17029971
208748,1,0.7636125
208749,1,0.781479
208750,0,0.0020455401
208751,1,0.8544207
208752,1,0.8939446
208753,0,0.00029299967
208754,1,0.7144604
208755,0,0.008344758
208756,1,0.7311461
208757,1,0.84827524
208758,1,0.76674527
208759,0,0.17082667
208760,1,0.62485945
208761,1,0.64737695
208762,1,0.5954029
208763,0,0.44678435
208764,1,0.8046504
208765,0,0.36873645
208766,1,0.6786872
208767,1,0.69405925
208768,1,0.5946463
208769,1,0.8189581
208770,1,0.6022075
208771,1,0.57824236
208772,0,0.15302916
208773,0,0.41069606
208774,0,0.002386796
208775,1,0.8484801
208776,0,0.025927547
208777,1,0.7734025
208778,1,0.7370061
208779,0,0.24290846
208780,1,0.6865838
208781,0,0.020781431
208782,1,0.83031493
208783,1,0.7797436
208784,1,0.71896416
208785,0,0.008807615
208786,0,0.42598528
208787,1,0.79812217
208788,1,0.7244518
208789,1,0.68561906
208790,1,0.7804673
208791,0,0.028925734
208792,1,0.80300075
208793,0,0.19729684
208794,0,0.38903728
208795,1,0.73565817
208796,1,0.8485394
208797,1,0.5835463
208798,0,0.0029207293
208799,1,0.9266704
208800,1,0.70080155
208801,1,0.6860844
208802,1,0.5771849
208803,0,0.021326957
208804,1,0.71262753
208805,0,0.3516781
208806,1,0.8202692
208807,0,0.040659074
208808,1,0.5560327
208809,0,0.041010182
208810,0,0.007675679
208811,1,0.78490025
208812,1,0.62393004
208813,1,0.7345952
208814,1,0.768453
208815,0,0.051072154
208816,1,0.60293
208817,0,0.011284812
208818,1,0.70771736
208819,1,0.9184111
208820,0,0.42709863
208821,1,0.7230825
208822,1,0.84304655
208823,1,0.6212476
208824,0,0.05923418
208825,0,0.096145
208826,1,0.85904855
208827,1,0.5421395
208828,1,0.84891385
208829,1,0.80310374
208830,1,0.86633897
208831,1,0.5906093
208832,0,0.08580326
208833,0,0.41642684
208834,0,0.32284024
208835,1,0.6259159
208836,0,0.26391852
208837,1,0.7597589
208838,1,0.7103498
208839,1,0.5007805
208840,0,0.0026985211
208841,0,0.08121347
208842,0,0.0028297633
208843,1,0.8645423
208844,1,0.6009303
208845,0,0.33398166
208846,0,0.416354
208847,0,0.08264652
208848,1,0.71858174
208849,1,0.8129234
208850,0,0.1951298
208851,0,0.04850726
208852,0,0.073256575
208853,1,0.5063183
208854,1,0.7039743
208855,1,0.86003494
208856,0,0.09949036
208857,0,0.019805439
208858,0,0.4301271
208859,0,0.22735
208860,1,0.8378197
208861,0,0.485688
208862,1,0.8289998
208863,1,0.86197233
208864,0,0.022645812
208865,1,0.7912268
208866,0,0.011167421
208867,0,0.0025774685
208868,1,0.6880879
208869,0,0.11267605
208870,0,0.004926502
208871,0,0.024511052
208872,0,0.06688333
208873,0,0.010687297
208874,1,0.5007388
208875,1,0.80144435
208876,1,0.63468915
208877,0,0.47246996
208878,1,0.8052821
208879,0,0.011781468
208880,1,0.6484226
208881,0,0.476663
208882,0,0.0105370525
208883,1,0.8121374
208884,0,0.3040327
208885,0,0.096200734
208886,1,0.7383942
208887,0,0.47134897
208888,0,0.23598334
208889,1,0.74283993
208890,0,0.006993343
208891,1,0.8333362
208892,1,0.68183047
208893,0,0.00077900337
208894,0,0.36804762
208895,0,0.44621116
208896,0,0.031466056
208897,1,0.58229554
208898,0,0.34152296
208899,0,0.24792019
208900,1,0.8534646
208901,0,0.17918155
208902,0,0.29645732
208903,0,0.20244707
208904,1,0.8343374
208905,0,0.45542273
208906,0,0.005442911
208907,1,0.5951094
208908,0,0.12577568
208909,1,0.71499026
208910,0,0.19058532
208911,0,0.43795776
208912,1,0.56482285
208913,1,0.744429
208914,1,0.7470292
208915,1,0.9674579
208916,1,0.7088889
208917,1,0.7289256
208918,0,0.45395657
208919,0,0.4078695
208920,0,0.37002102
208921,1,0.7858487
208922,0,0.4120644
208923,0,0.32418352
208924,0,0.4310772
208925,0,0.48740008
208926,1,0.72279006
208927,0,0.019987235
208928,1,0.79265565
208929,0,0.023908418
208930,0,0.026589343
208931,1,0.85246104
208932,1,0.72693473
208933,1,0.55642617
208934,0,0.37269545
208935,0,0.011457298
208936,0,0.0367475
208937,0,0.017566158
208938,1,0.63427263
208939,0,0.107782625
208940,0,0.08163801
208941,0,0.11266224
208942,1,0.92320687
208943,0,0.466286
208944,0,0.030813653
208945,1,0.68958277
208946,1,0.550677
208947,0,0.17607251
208948,1,0.8109399
208949,0,0.07922538
208950,0,0.03536808
208951,1,0.6079414
208952,0,0.00906891
208953,0,0.45680523
208954,0,0.02743465
208955,1,0.6093611
208956,0,0.04473252
208957,1,0.7255966
208958,1,0.7884377
208959,1,0.607994
208960,1,0.83806103
208961,1,0.6927372
208962,1,0.7203513
208963,1,0.77720475
208964,0,0.49970117
208965,0,0.24967523
208966,1,0.51369464
208967,1,0.5940601
208968,0,0.028668871
208969,1,0.7839734
208970,1,0.86216515
208971,0,0.07258711
208972,0,0.19862722
208973,0,0.4470681
208974,0,0.006667946
208975,1,0.8148608
208976,0,0.013980352
208977,1,0.8905684
208978,1,0.726698
208979,1,0.75906205
208980,0,0.19608772
208981,0,0.30505124
208982,1,0.5867313
208983,1,0.89136976
208984,1,0.5821103
208985,1,0.69693875
208986,1,0.7443104
208987,0,0.011029372
208988,0,0.47722104
208989,0,0.07416453
208990,0,0.025468977
208991,0,0.32318068
208992,1,0.7170828
208993,0,0.4694894
208994,1,0.59077775
208995,1,0.59620637
208996,0,0.39441785
208997,1,0.5623278
208998,1,0.6647101
208999,0,0.0046731182
209000,0,0.013793899
209001,0,0.38200563
209002,0,0.030698182
209003,1,0.7863316
209004,0,0.009465364
209005,0,0.00080532284
209006,0,0.45278853
209007,0,0.2557948
209008,1,0.7056557
209009,1,0.69806665
209010,0,0.40767968
209011,1,0.7831793
209012,1,0.75421613
209013,0,0.0075205113
209014,0,0.21390796
209015,0,0.3834582
209016,1,0.92934066
209017,0,0.0056253686
209018,1,0.7595741
209019,0,0.48399705
209020,0,0.027123904
209021,0,0.02600094
209022,1,0.86074865
209023,1,0.9284621
209024,1,0.5330476
209025,1,0.5078892
209026,1,0.86200875
209027,1,0.5135942
209028,1,0.86860645
209029,1,0.69319904
209030,0,0.0018384701
209031,0,0.23605675
209032,1,0.9159598
209033,0,0.18445548
209034,0,0.25193045
209035,0,0.28382343
209036,1,0.8465511
209037,1,0.6296954
209038,0,0.40402249
209039,0,0.012315394
209040,0,0.44733414
209041,0,0.46048608
209042,1,0.8367116
209043,0,0.0032997774
209044,0,0.045483105
209045,1,0.8249745
209046,0,0.013120895
209047,1,0.7897602
209048,1,0.71764183
209049,0,0.02301448
209050,0,0.4872423
209051,0,0.43631706
209052,0,0.33450034
209053,1,0.66608465
209054,0,0.44907004
209055,1,0.8389712
209056,0,0.012171851
209057,1,0.618085
209058,1,0.83737993
209059,1,0.5306598
209060,0,0.03543503
209061,0,0.038853373
209062,0,0.07704612
209063,0,0.00087387004
209064,1,0.5922368
209065,0,0.12607145
209066,0,0.16883017
209067,0,0.0071461815
209068,0,0.03018649
209069,1,0.53736866
209070,1,0.74643785
209071,0,0.023322767
209072,0,0.088096716
209073,1,0.52353466
209074,0,0.36480048
209075,0,0.011012776
209076,0,0.029991327
209077,1,0.7606269
209078,0,0.013798849
209079,1,0.53365374
209080,0,0.2803159
209081,1,0.8532859
209082,0,0.004466762
209083,0,0.40444002
209084,0,0.39241418
209085,1,0.744144
209086,0,0.42797425
209087,0,0.19174792
209088,0,0.07378366
209089,0,0.026936265
209090,0,0.4840292
209091,1,0.8084038
209092,0,0.03151188
209093,0,0.22760312
209094,0,0.0030365663
209095,0,0.03545845
209096,1,0.5024614
209097,0,0.47596514
209098,0,0.33231997
209099,0,0.004855933
209100,0,0.3681818
209101,0,0.0825566
209102,0,0.24494119
209103,0,0.024053194
209104,0,0.005127894
209105,1,0.71508014
209106,0,0.015965512
209107,1,0.87002605
209108,1,0.6031974
209109,0,0.40793508
209110,1,0.614704
209111,0,0.34941143
209112,0,0.44906348
209113,0,0.067921385
209114,0,0.46917003
209115,0,0.015771048
209116,1,0.6161436
209117,1,0.72250247
209118,0,0.42092517
209119,1,0.58141303
209120,0,0.47782418
209121,0,0.36416027
209122,1,0.8621738
209123,0,0.46226543
209124,0,0.11860563
209125,1,0.6169382
209126,1,0.84117156
209127,0,0.0958357
209128,0,0.021523967
209129,0,0.022405837
209130,0,0.43885648
209131,0,0.0013571209
209132,1,0.8731481
209133,0,0.01988124
209134,1,0.8331398
209135,0,0.01665601
209136,0,0.030094909
209137,1,0.58951175
209138,0,0.06284298
209139,1,0.6793564
209140,0,0.023513896
209141,0,0.033580437
209142,0,0.002403475
209143,1,0.80473894
209144,0,0.02207345
209145,0,0.31581602
209146,0,0.062092323
209147,0,0.3175322
209148,0,0.13920118
209149,1,0.7905761
209150,1,0.5423167
209151,0,0.034851745
209152,0,0.123836696
209153,1,0.8050059
209154,1,0.6797239
209155,0,0.036385577
209156,0,0.0123521695
209157,0,0.48190522
209158,0,0.00192863
209159,1,0.6081276
209160,1,0.6948215
209161,1,0.6237644
209162,0,0.31463087
209163,0,0.019519042
209164,0,0.024012221
209165,0,0.0046103382
209166,1,0.58540106
209167,1,0.7936815
209168,1,0.7119975
209169,0,0.003087867
209170,1,0.8634902
209171,0,0.39186972
209172,0,0.1182366
209173,0,0.021695916
209174,1,0.6787527
209175,1,0.7851771
209176,1,0.75219494
209177,1,0.5776706
209178,1,0.6242391
209179,1,0.83253103
209180,1,0.56198156
209181,0,0.27048418
209182,0,0.45269114
209183,1,0.81110305
209184,0,0.0039630495
209185,0,0.036053948
209186,1,0.7228869
209187,1,0.7170024
209188,0,0.008801158
209189,1,0.7827516
209190,1,0.8326954
209191,1,0.71808505
209192,1,0.6763591
209193,1,0.6185525
209194,0,0.046108298
209195,0,0.46356148
209196,0,0.1293562
209197,1,0.6438355
209198,0,0.088989615
209199,1,0.7100253
209200,1,0.57898426
209201,0,0.36663193
209202,1,0.7691545
209203,1,0.67605555
209204,1,0.7017088
209205,1,0.7670686
209206,0,0.019936627
209207,1,0.7240899
209208,0,0.06892282
209209,1,0.66659886
209210,0,0.073480874
209211,1,0.69335264
209212,1,0.67466545
209213,0,0.37362257
209214,1,0.83498126
209215,1,0.51278424
209216,1,0.659871
209217,0,0.03510207
209218,1,0.8626933
209219,1,0.56177896
209220,1,0.7842237
209221,0,0.32484937
209222,0,0.41753247
209223,0,0.30576473
209224,1,0.70761514
209225,1,0.8716458
209226,0,0.07734948
209227,1,0.54787797
209228,1,0.71607834
209229,1,0.61936146
209230,0,0.027344929
209231,1,0.6851911
209232,0,0.038518094
209233,1,0.78093493
209234,0,0.059749085
209235,1,0.56897026
209236,1,0.53110254
209237,0,0.014069533
209238,0,0.017897982
209239,1,0.7317115
209240,1,0.7849359
209241,0,0.00999495
209242,1,0.7018288
209243,1,0.7714351
209244,1,0.57361007
209245,0,0.22072527
209246,0,0.25670335
209247,0,0.09103391
209248,1,0.79907787
209249,1,0.76483816
209250,1,0.74284345
209251,0,0.08156177
209252,1,0.7467665
209253,0,0.440373
209254,0,0.09143244
209255,0,0.47455534
209256,1,0.52232534
209257,1,0.6192926
209258,1,0.5865749
209259,1,0.7379812
209260,0,0.31578255
209261,1,0.6129017
209262,1,0.7079114
209263,1,0.72996914
209264,1,0.693015
209265,0,0.0024287582
209266,1,0.7137305
209267,0,0.14300841
209268,0,0.45977145
209269,0,0.1136761
209270,1,0.6968271
209271,1,0.5899218
209272,0,0.2513215
209273,0,0.0077904416
209274,0,0.026016233
209275,1,0.63914025
209276,0,0.4776486
209277,0,0.031544335
209278,1,0.77166915
209279,1,0.65556914
209280,0,0.21235155
209281,1,0.5872968
209282,1,0.66683805
209283,0,0.02574588
209284,1,0.8867665
209285,1,0.7454592
209286,1,0.9076233
209287,0,0.040115487
209288,0,0.1307354
209289,1,0.8376073
209290,0,0.46613687
209291,0,0.23993105
209292,1,0.82739705
209293,0,0.4784843
209294,0,0.3191219
209295,0,0.028429039
209296,1,0.7553382
209297,0,0.43740985
209298,1,0.8525751
209299,0,0.41140494
209300,0,0.015677301
209301,1,0.7680191
209302,0,0.008779761
209303,0,0.0024837803
209304,0,0.28412586
209305,1,0.75023264
209306,1,0.85663503
209307,0,0.32083434
209308,0,0.35906568
209309,0,0.04551047
209310,1,0.88276255
209311,0,0.0409131
209312,1,0.85478026
209313,0,0.012497619
209314,1,0.76170236
209315,1,0.67116463
209316,0,0.45828053
209317,0,0.13544494
209318,1,0.83174926
209319,0,0.4185322
209320,1,0.78744525
209321,1,0.6009009
209322,0,0.0744323
209323,1,0.73466355
209324,0,0.007087537
209325,0,0.4874596
209326,1,0.7166714
209327,1,0.7016948
209328,0,0.030120099
209329,0,0.0036846881
209330,1,0.88422346
209331,0,0.015067901
209332,1,0.7618504
209333,0,0.09890868
209334,0,0.006546893
209335,0,0.3900411
209336,1,0.88532573
209337,0,0.48582095
209338,0,0.022967432
209339,0,0.41047832
209340,1,0.7853961
209341,0,0.026560992
209342,0,0.008071099
209343,0,0.4899254
209344,1,0.5639378
209345,0,0.03161404
209346,1,0.9157129
209347,1,0.7764377
209348,1,0.935705
209349,0,0.02191775
209350,0,0.016696285
209351,0,0.061566383
209352,1,0.78671503
209353,0,0.27513745
209354,0,0.0009799047
209355,0,0.026733803
209356,0,0.027144263
209357,0,0.03864355
209358,1,0.84290695
209359,0,0.34651494
209360,1,0.79328954
209361,1,0.8738239
209362,0,0.031184109
209363,0,0.48715007
209364,0,0.4768991
209365,0,0.00060636544
209366,0,0.37946203
209367,1,0.5585131
209368,1,0.6090711
209369,1,0.77593553
209370,1,0.83231384
209371,1,0.8471393
209372,1,0.7936004
209373,1,0.7519178
209374,1,0.9760608
209375,1,0.6788256
209376,1,0.6556877
209377,0,0.034338083
209378,1,0.5795536
209379,0,0.006456157
209380,1,0.66030025
209381,1,0.81459826
209382,1,0.6732189
209383,0,0.44437885
209384,0,0.36698413
209385,1,0.50625765
209386,0,0.4525834
209387,0,0.15404502
209388,1,0.6865212
209389,1,0.67953026
209390,1,0.5912936
209391,1,0.6239144
209392,0,0.0020697913
209393,1,0.97204816
209394,1,0.79757607
209395,0,0.014621576
209396,1,0.639089
209397,1,0.52615285
209398,0,0.0008146415
209399,1,0.81381994
209400,1,0.5912898
209401,1,0.84392405
209402,1,0.6617508
209403,0,0.40143237
209404,0,0.03595424
209405,0,0.0028292574
209406,0,0.029256493
209407,0,0.069644496
209408,1,0.8115196
209409,0,0.0098000355
209410,0,0.011746743
209411,0,0.03741535
209412,0,0.48116237
209413,1,0.5505165
209414,0,0.0581282
209415,0,0.015484854
209416,0,0.22315715
209417,1,0.52364266
209418,0,0.38298485
209419,1,0.58471787
209420,1,0.6302918
209421,0,0.006136964
209422,1,0.5854938
209423,0,0.0075725345
209424,1,0.66150993
209425,1,0.8548288
209426,0,0.016081857
209427,1,0.7325848
209428,1,0.599376
209429,1,0.69986844
209430,1,0.84490937
209431,0,0.13396622
209432,1,0.6570014
209433,1,0.64648247
209434,0,0.021186333
209435,1,0.721817
209436,1,0.55139214
209437,0,0.4140357
209438,1,0.8036031
209439,1,0.8343381
209440,1,0.9011173
209441,1,0.5940563
209442,1,0.80355394
209443,0,0.030554779
209444,1,0.6039089
209445,0,0.06340179
209446,1,0.7802647
209447,0,0.040017765
209448,1,0.7285068
209449,1,0.7317871
209450,1,0.72053826
209451,0,0.101387054
209452,1,0.53314584
209453,1,0.6630457
209454,0,0.2226155
209455,0,0.11387119
209456,0,0.026390487
209457,0,0.360194
209458,1,0.5415964
209459,0,0.060958475
209460,0,0.45905274
209461,1,0.6061223
209462,0,0.22665742
209463,0,0.08890415
209464,0,0.065195985
209465,1,0.78150445
209466,1,0.5769605
209467,1,0.8416266
209468,0,0.0050184135
209469,1,0.65177506
209470,1,0.8037403
209471,1,0.743349
209472,1,0.56247276
209473,1,0.76674783
209474,1,0.67091256
209475,1,0.6630641
209476,0,0.30267084
209477,1,0.6110555
209478,1,0.5095037
209479,0,0.026595293
209480,1,0.81847245
209481,0,0.13590445
209482,0,0.46984735
209483,0,0.022064716
209484,1,0.80346847
209485,0,0.003309071
209486,0,0.2707585
209487,1,0.8452226
209488,1,0.64437485
209489,0,0.035458166
209490,1,0.81188405
209491,0,0.0037565324
209492,0,0.005934514
209493,0,0.041872464
209494,0,0.3508233
209495,1,0.78831375
209496,0,0.032084346
209497,1,0.54434955
209498,0,0.48718616
209499,0,0.12142819
209500,1,0.5214953
209501,1,0.65390027
209502,1,0.94652134
209503,1,0.8228181
209504,1,0.5461
209505,1,0.79403913
209506,1,0.79566604
209507,0,0.31000763
209508,1,0.72786
209509,0,0.3535973
209510,0,0.29868144
209511,0,0.3118587
209512,1,0.787013
209513,1,0.6768676
209514,1,0.74638003
209515,0,0.4188105
209516,1,0.87745607
209517,0,0.081902765
209518,1,0.7068585
209519,1,0.57111436
209520,0,0.0013787254
209521,1,0.77083987
209522,1,0.6766002
209523,1,0.56304514
209524,1,0.818655
209525,1,0.7200826
209526,0,0.048255175
209527,0,0.1457981
209528,1,0.5415472
209529,0,0.22489882
209530,0,0.30891097
209531,0,0.15690036
209532,1,0.827174
209533,0,0.005995685
209534,0,0.25478652
209535,1,0.68403417
209536,0,0.21745895
209537,1,0.5842451
209538,1,0.6698512
209539,1,0.67417216
209540,0,0.3775687
209541,1,0.84721035
209542,1,0.8586687
209543,0,0.115991935
209544,0,0.027629446
209545,1,0.65400946
209546,1,0.8395906
209547,0,0.060048368
209548,1,0.8283433
209549,1,0.9446217
209550,1,0.7969335
209551,1,0.6921092
209552,1,0.7071467
209553,1,0.50645113
209554,0,0.13170382
209555,0,0.42619574
209556,1,0.58204925
209557,1,0.7466215
209558,0,0.0012320034
209559,0,0.03340238
209560,1,0.9387934
209561,0,0.1019178
209562,1,0.58379483
209563,0,0.0074599623
209564,1,0.7979692
209565,1,0.6110442
209566,0,0.14520381
209567,0,0.34795934
209568,1,0.7831903
209569,0,0.030866174
209570,0,0.30722678
209571,0,0.36056447
209572,0,0.010886528
209573,0,0.00038184394
209574,0,0.028624091
209575,1,0.81851065
209576,1,0.7716941
209577,0,0.049139697
209578,0,0.032897796
209579,1,0.83070445
209580,1,0.8551818
209581,1,0.6743387
209582,0,0.04823928
209583,0,0.10328919
209584,0,0.008544928
209585,1,0.55244607
209586,0,0.008388457
209587,0,0.045242198
209588,1,0.7905703
209589,0,0.0051827724
209590,0,0.4790082
209591,1,0.8794554
209592,0,0.3802627
209593,1,0.7935763
209594,1,0.59347904
209595,1,0.8858471
209596,0,0.11308222
209597,0,0.049508493
209598,0,0.16283467
209599,0,0.4637774
209600,0,0.007420193
209601,1,0.88215333
209602,0,0.009816745
209603,1,0.6238095
209604,0,0.32669115
209605,1,0.65697336
209606,0,0.018898904
209607,0,0.4834682
209608,1,0.5135862
209609,0,0.05259505
209610,0,0.01134125
209611,0,0.085840665
209612,1,0.624046
209613,0,0.025880516
209614,0,0.23119849
209615,1,0.72394145
209616,1,0.9290478
209617,1,0.64662445
209618,1,0.7561021
209619,0,0.30281767
209620,1,0.76699847
209621,0,0.06642444
209622,0,0.004959353
209623,0,0.46592045
209624,0,0.18892364
209625,1,0.83899796
209626,1,0.87385726
209627,1,0.80399245
209628,0,0.15816872
209629,1,0.7115824
209630,1,0.7508105
209631,0,0.07758619
209632,1,0.74321485
209633,0,0.39382473
209634,1,0.50658077
209635,1,0.70009726
209636,1,0.52392966
209637,0,0.45816463
209638,1,0.9186762
209639,0,0.49871328
209640,1,0.58779126
209641,0,0.014816238
209642,0,0.24819699
209643,1,0.8452855
209644,0,0.051081598
209645,0,0.03434908
209646,0,0.31524935
209647,1,0.7631863
209648,0,0.33270445
209649,1,0.8540215
209650,0,0.43747768
209651,0,0.003471662
209652,0,0.29542068
209653,1,0.6923363
209654,1,0.74423283
209655,0,0.07314042
209656,0,0.013813028
209657,0,0.079656534
209658,0,0.46716624
209659,0,0.008566155
209660,0,0.46887648
209661,1,0.50516
209662,0,0.4975114
209663,1,0.76345164
209664,1,0.80302477
209665,1,0.7133243
209666,0,0.3793438
209667,0,0.031961024
209668,0,0.091606066
209669,1,0.8977538
209670,0,0.0015787904
209671,1,0.84661984
209672,1,0.79484814
209673,0,0.0044115246
209674,1,0.7736031
209675,1,0.5277812
209676,1,0.7495933
209677,0,0.012442328
209678,1,0.9299656
209679,1,0.7863958
209680,1,0.90193594
209681,1,0.6843501
209682,0,0.31254885
209683,0,0.033227064
209684,0,0.46757886
209685,0,0.27543274
209686,0,0.40349615
209687,1,0.76207554
209688,1,0.8988475
209689,0,0.010386799
209690,0,0.023848541
209691,0,0.10073711
209692,1,0.7610803
209693,1,0.8089501
209694,1,0.6565
209695,1,0.89884883
209696,0,0.38836703
209697,1,0.77430946
209698,0,0.3167557
209699,1,0.7463663
209700,0,0.49472734
209701,1,0.69277793
209702,1,0.8684716
209703,0,0.42810792
209704,1,0.6557018
209705,0,0.23754047
209706,0,0.4755135
209707,1,0.6640771
209708,0,0.48409802
209709,0,0.3870334
209710,1,0.55046874
209711,0,0.0388492
209712,1,0.59014404
209713,0,0.021862656
209714,1,0.57089925
209715,0,0.028264174
209716,0,0.16472642
209717,0,0.004250934
209718,0,0.36776492
209719,1,0.65507674
209720,1,0.65413904
209721,1,0.6723217
209722,1,0.619393
209723,1,0.5299017
209724,1,0.65379095
209725,1,0.73358005
209726,0,0.2837453
209727,0,0.009020037
209728,1,0.50523
209729,1,0.6368231
209730,1,0.51274353
209731,0,0.03514837
209732,1,0.84073013
209733,1,0.8232581
209734,1,0.55458087
209735,0,0.19568212
209736,1,0.6404234
209737,0,0.009593378
209738,0,0.48149607
209739,1,0.8584824
209740,0,0.007985022
209741,0,0.017371472
209742,0,0.041576337
209743,0,0.3210534
209744,1,0.8776745
209745,1,0.75890654
209746,1,0.56079763
209747,1,0.7860182
209748,1,0.824592
209749,1,0.7819786
209750,1,0.8042207
209751,0,0.36012787
209752,0,0.068790145
209753,0,0.0043685916
209754,0,0.06973333
209755,0,0.04430323
209756,0,0.22261451
209757,1,0.57917416
209758,0,0.011521974
209759,1,0.69217664
209760,1,0.62028456
209761,0,0.0011519925
209762,1,0.5653501
209763,0,0.0098047005
209764,1,0.72117853
209765,0,0.019846825
209766,0,0.110192806
209767,0,0.017165797
209768,0,0.009231146
209769,0,0.34225342
209770,0,0.026471851
209771,1,0.6756234
209772,0,0.039306916
209773,1,0.85642236
209774,0,0.034558713
209775,0,0.3695213
209776,1,0.53731406
209777,1,0.82275033
209778,1,0.7372553
209779,0,0.0036608432
209780,1,0.7151307
209781,1,0.73115665
209782,1,0.6020117
209783,0,0.028967403
209784,1,0.84392893
209785,0,0.0019245363
209786,0,0.38198033
209787,0,0.28277978
209788,0,0.43365312
209789,0,0.14101835
209790,1,0.58225834
209791,1,0.7170874
209792,1,0.6069438
209793,0,0.2817542
209794,0,0.45829654
209795,0,0.0038294843
209796,0,0.02161015
209797,0,0.0091909105
209798,0,0.3138847
209799,1,0.75323707
209800,0,0.047604255
209801,0,0.08337027
209802,0,0.2854025
209803,1,0.54431254
209804,1,0.74845827
209805,0,0.13236126
209806,0,0.055558413
209807,0,0.0056594494
209808,0,0.19148499
209809,1,0.68032473
209810,1,0.7303678
209811,0,0.025694476
209812,1,0.8830153
209813,0,0.111283995
209814,0,0.35134688
209815,0,0.02541598
209816,1,0.66771466
209817,1,0.8263375
209818,1,0.6448833
209819,0,0.46368173
209820,1,0.8245684
209821,0,0.010650592
209822,1,0.6085384
209823,0,0.38431963
209824,1,0.6142234
209825,1,0.68737227
209826,1,0.83768064
209827,0,0.22865093
209828,0,0.0040714
209829,1,0.77485055
209830,1,0.8126369
209831,0,0.040508002
209832,0,0.44326723
209833,1,0.8324275
209834,1,0.7872649
209835,1,0.7768825
209836,0,0.15402028
209837,1,0.54493874
209838,0,0.105658665
209839,0,0.3934042
209840,0,0.05854143
209841,0,0.4877738
209842,1,0.6002133
209843,0,0.40397477
209844,0,0.33736598
209845,0,0.37239978
209846,0,0.040851302
209847,1,0.7313085
209848,0,0.45336035
209849,1,0.6538291
209850,1,0.79237956
209851,1,0.8067321
209852,1,0.7610553
209853,1,0.58375245
209854,1,0.70547354
209855,1,0.6089849
209856,0,0.46123937
209857,0,3.0008023e-05
209858,0,0.37606058
209859,0,0.28663063
209860,1,0.6888367
209861,1,0.8102926
209862,0,0.020305047
209863,1,0.8488777
209864,1,0.8901041
209865,1,0.60951763
209866,0,0.34799746
209867,0,0.039778437
209868,0,0.45790565
209869,0,0.39851567
209870,1,0.72598004
209871,0,0.002155894
209872,1,0.8300961
209873,1,0.5901243
209874,0,0.41921738
209875,1,0.78504205
209876,0,0.43031242
209877,0,0.24883728
209878,1,0.902189
209879,1,0.7179307
209880,1,0.5920187
209881,0,0.011439448
209882,0,0.43324456
209883,1,0.68234247
209884,0,0.06767339
209885,1,0.6169996
209886,0,0.4642128
209887,0,0.46521914
209888,0,0.24246973
209889,0,0.007125662
209890,0,0.020458743
209891,1,0.80170655
209892,1,0.6630833
209893,0,0.08386749
209894,1,0.7218892
209895,0,0.0039458247
209896,0,0.01707711
209897,1,0.56495494
209898,1,0.6286123
209899,0,0.08913003
209900,1,0.7228658
209901,1,0.7228333
209902,0,0.048317615
209903,1,0.76893246
209904,0,0.14396062
209905,0,0.008035662
209906,1,0.7767427
209907,1,0.80076194
209908,1,0.50060815
209909,0,0.027787628
209910,1,0.81873465
209911,0,0.3835606
209912,1,0.6517427
209913,1,0.7198396
209914,1,0.8407751
209915,1,0.8272774
209916,0,0.026191132
209917,0,0.45702457
209918,1,0.6477083
209919,0,0.4452988
209920,1,0.8790904
209921,1,0.53312993
209922,0,0.0027513627
209923,1,0.53287536
209924,1,0.6032486
209925,0,0.0046114586
209926,0,0.4442022
209927,1,0.81435096
209928,1,0.7182205
209929,0,0.38269678
209930,0,0.004294021
209931,1,0.6486044
209932,0,0.0064076423
209933,1,0.7781976
209934,1,0.6505962
209935,1,0.65708536
209936,1,0.67250574
209937,1,0.78874725
209938,1,0.6153336
209939,0,0.27681312
209940,1,0.83324283
209941,1,0.76030403
209942,0,0.44227588
209943,0,0.13250147
209944,1,0.72054625
209945,1,0.81693417
209946,0,0.008006421
209947,1,0.6119165
209948,0,0.24941094
209949,0,0.002550472
209950,0,0.030248277
209951,0,0.48260388
209952,0,0.4503122
209953,0,0.0059414776
209954,0,0.0070663076
209955,0,0.0139871435
209956,0,0.3439135
209957,0,0.22089097
209958,1,0.933352
209959,0,0.28718987
209960,0,0.45618585
209961,0,0.023501426
209962,1,0.5276517
209963,1,0.7991232
209964,1,0.534765
209965,1,0.8691529
209966,1,0.8829509
209967,1,0.7557487
209968,1,0.9304637
209969,0,0.4850373
209970,0,0.2803269
209971,1,0.5025499
209972,1,0.95176214
209973,1,0.63757235
209974,0,0.27812672
209975,0,0.26608172
209976,0,0.48226452
209977,0,0.03982734
209978,0,0.00817121
209979,1,0.7728361
209980,0,0.016284745
209981,1,0.8263448
209982,1,0.9135438
209983,0,0.27866864
209984,1,0.62029296
209985,1,0.79082066
209986,0,0.17208448
209987,1,0.5980309
209988,0,0.16349392
209989,0,0.45709357
209990,0,0.005267649
209991,1,0.6680013
